,Previous_Gpa,Stress_Level,Mental_Health_Rating,Dropout_Risk,Exam_Score,Results
629,2.9,4.1,7.4,No,78,Pass
630,3.05,6.9,8.1,No,72,Pass
631,3.7,8.9,8.2,Yes,93,Pass
632,4.0,4.0,7.6,No,98,Pass
633,4.0,6.1,7.7,No,100,Pass
634,3.6,3.4,6.5,No,88,Pass
635,3.19,7.4,8.8,No,76,Pass
636,3.54,6.2,2.4,No,84,Pass
637,4.0,4.2,9.6,No,100,Pass
638,2.86,6.9,6.8,No,71,Pass
639,3.95,6.0,7.1,No,100,Pass
640,4.0,5.5,6.1,No,96,Pass
641,3.15,4.7,4.5,No,86,Pass
642,3.68,4.9,4.3,No,89,Pass
643,3.92,4.0,4.7,No,100,Pass
644,3.31,4.8,8.7,No,75,Pass
645,3.7,6.5,4.6,No,84,Pass
646,2.87,8.9,4.6,No,75,Pass
647,4.0,3.7,4.7,No,99,Pass
648,3.23,4.8,5.9,No,88,Pass
649,2.72,5.1,5.8,No,62,Pass
650,2.74,4.4,4.4,No,69,Pass
651,3.99,5.6,5.6,No,100,Pass
652,4.0,6.3,9.4,No,100,Pass
653,4.0,5.2,5.6,No,100,Pass
654,3.0,2.0,9.7,No,79,Pass
655,3.87,6.4,7.1,No,95,Pass
656,4.0,4.1,6.7,No,100,Pass
657,3.26,7.2,3.5,No,88,Pass
658,3.34,3.5,5.0,No,84,Pass
659,4.0,5.9,6.0,No,100,Pass
660,4.0,1.4,4.1,No,89,Pass
661,3.77,5.8,10.0,No,97,Pass
662,3.66,8.0,2.5,No,94,Pass
663,2.68,7.2,6.2,No,65,Pass
664,3.83,3.8,6.5,No,98,Pass
665,3.87,5.2,9.3,No,98,Pass
666,4.0,4.7,7.8,No,100,Pass
667,4.0,2.0,5.2,No,95,Pass
668,3.62,3.7,7.5,No,92,Pass
669,4.0,2.8,7.9,No,96,Pass
670,3.16,3.2,6.1,No,79,Pass
671,3.37,2.6,8.9,No,85,Pass
672,4.0,7.4,4.9,No,100,Pass
673,3.17,5.9,10.0,No,73,Pass
674,3.85,2.9,10.0,No,97,Pass
675,4.0,2.7,5.3,No,97,Pass
676,3.63,7.3,6.0,No,91,Pass
677,4.0,4.1,6.2,No,100,Pass
678,2.75,4.1,6.6,No,63,Pass
679,4.0,7.4,5.9,No,96,Pass
680,3.79,4.6,8.2,No,98,Pass
681,4.0,6.8,4.1,No,96,Pass
682,3.44,2.6,6.4,No,88,Pass
683,3.54,5.4,5.2,No,86,Pass
684,3.82,7.6,9.1,No,94,Pass
685,4.0,4.5,7.6,No,93,Pass
686,4.0,5.4,8.6,No,96,Pass
687,4.0,2.0,5.2,No,96,Pass
688,4.0,7.6,8.7,No,100,Pass
689,2.83,5.4,4.6,No,70,Pass
690,4.0,4.8,3.0,No,100,Pass
691,3.17,8.7,2.5,No,69,Pass
692,3.57,6.0,7.4,No,98,Pass
693,4.0,6.6,3.0,No,100,Pass
694,4.0,7.1,6.6,No,88,Pass
695,4.0,3.5,5.9,No,100,Pass
696,4.0,8.3,7.6,No,100,Pass
697,3.73,4.5,1.0,No,96,Pass
698,2.96,2.6,4.8,No,80,Pass
699,2.3,5.4,4.3,No,56,Pass
700,4.0,4.3,9.1,No,100,Pass
701,4.0,5.4,6.9,No,98,Pass
702,4.0,1.0,8.7,No,89,Pass
703,3.35,4.9,6.6,No,88,Pass
704,4.0,4.4,7.2,No,98,Pass
705,4.0,4.3,6.5,No,100,Pass
706,2.37,5.5,5.6,No,59,Pass
707,4.0,4.3,10.0,No,97,Pass
708,3.71,7.9,6.5,No,94,Pass
709,3.18,5.5,5.3,No,72,Pass
710,2.49,5.8,6.6,No,65,Pass
711,3.53,4.5,5.3,No,82,Pass
712,4.0,5.6,3.9,No,100,Pass
713,4.0,2.7,8.4,No,100,Pass
714,3.42,4.9,8.1,No,88,Pass
715,3.24,5.3,5.4,No,73,Pass
716,2.59,6.1,7.2,No,64,Pass
717,3.83,6.5,6.1,No,98,Pass
718,4.0,4.4,6.5,No,99,Pass
719,4.0,5.6,5.1,No,100,Pass
720,3.15,9.3,3.1,No,77,Pass
721,4.0,3.3,8.1,No,89,Pass
722,4.0,2.0,6.4,No,92,Pass
723,3.18,6.4,6.2,No,74,Pass
724,4.0,4.8,7.4,No,98,Pass
725,3.42,3.4,7.9,No,82,Pass
726,4.0,6.4,8.2,No,97,Pass
727,3.56,2.0,6.0,No,80,Pass
728,3.27,3.4,4.2,No,85,Pass
729,3.18,3.8,9.3,No,79,Pass
730,3.52,6.4,9.2,No,90,Pass
731,4.0,6.8,10.0,No,98,Pass
732,3.02,3.5,10.0,No,68,Pass
733,4.0,2.6,7.5,No,100,Pass
734,2.91,6.9,7.4,No,69,Pass
735,2.74,7.0,9.8,No,74,Pass
736,3.4,6.2,6.9,No,83,Pass
737,4.0,4.6,7.0,No,93,Pass
738,4.0,7.4,6.0,No,96,Pass
739,3.92,5.6,9.7,No,100,Pass
740,4.0,3.8,6.6,No,94,Pass
741,3.21,7.3,6.4,No,82,Pass
742,3.73,3.7,8.0,No,93,Pass
743,3.9,2.4,6.9,No,95,Pass
744,4.0,2.3,10.0,No,100,Pass
745,4.0,7.8,2.9,No,99,Pass
746,3.43,3.0,6.8,No,96,Pass
747,3.71,4.2,4.6,No,91,Pass
748,3.65,6.7,4.8,No,87,Pass
749,4.0,6.5,8.0,No,87,Pass
750,4.0,3.0,5.9,No,99,Pass
751,2.62,6.7,8.9,No,61,Pass
752,2.85,6.0,7.2,No,75,Pass
753,4.0,5.4,5.5,No,100,Pass
754,3.43,3.8,6.9,No,86,Pass
755,2.73,7.6,3.2,No,69,Pass
756,3.75,4.4,8.7,No,88,Pass
757,4.0,5.2,8.8,No,100,Pass
758,2.83,5.4,7.0,No,69,Pass
759,2.9,7.2,8.1,No,83,Pass
760,3.91,6.6,6.7,No,100,Pass
761,4.0,4.0,6.9,No,100,Pass
762,4.0,5.7,4.4,No,93,Pass
763,3.17,5.9,9.9,No,80,Pass
764,4.0,6.5,6.9,No,96,Pass
765,4.0,7.3,6.1,No,96,Pass
766,3.3,6.9,10.0,No,83,Pass
767,4.0,5.3,5.7,No,97,Pass
768,3.75,4.2,7.1,No,99,Pass
769,4.0,5.6,9.7,No,100,Pass
770,4.0,4.0,7.5,No,100,Pass
771,4.0,4.6,7.9,No,100,Pass
772,2.96,1.7,6.2,No,71,Pass
773,4.0,3.0,9.2,No,100,Pass
774,2.63,4.3,4.8,No,66,Pass
775,3.54,4.8,5.5,No,90,Pass
776,4.0,7.1,7.5,No,100,Pass
777,3.86,8.9,10.0,No,90,Pass
778,4.0,5.8,8.5,No,100,Pass
779,4.0,4.3,5.3,No,96,Pass
780,2.83,10.0,3.5,No,70,Pass
781,4.0,3.2,5.4,No,96,Pass
782,3.35,4.0,9.0,No,88,Pass
783,3.6,4.1,5.9,No,92,Pass
784,4.0,5.3,7.5,No,100,Pass
785,2.56,7.8,7.0,No,59,Pass
786,4.0,4.0,7.1,No,93,Pass
787,2.49,7.3,2.6,No,66,Pass
788,3.54,10.0,8.9,Yes,86,Pass
789,4.0,6.5,7.1,No,100,Pass
790,3.34,6.6,4.2,No,80,Pass
791,4.0,3.7,5.3,No,95,Pass
792,4.0,4.1,8.3,No,94,Pass
793,3.63,6.2,6.9,No,90,Pass
794,3.93,5.5,8.2,No,100,Pass
795,3.47,2.9,4.2,No,92,Pass
796,2.33,6.4,7.0,No,57,Pass
797,3.34,3.8,5.4,No,87,Pass
798,3.06,6.2,9.2,No,67,Pass
799,3.94,5.1,6.5,No,99,Pass
800,4.0,3.3,7.8,No,95,Pass
801,3.68,5.6,6.1,No,90,Pass
802,3.82,2.0,4.8,No,91,Pass
803,4.0,3.2,9.2,No,100,Pass
804,3.94,5.4,2.0,No,95,Pass
805,2.52,7.0,8.2,No,65,Pass
806,2.35,8.8,2.7,Yes,63,Pass
807,3.14,6.4,8.5,No,78,Pass
808,4.0,7.4,3.7,No,93,Pass
809,4.0,2.7,9.6,No,100,Pass
810,4.0,8.4,3.3,Yes,100,Pass
811,4.0,2.7,5.4,No,99,Pass
812,4.0,4.3,6.9,No,100,Pass
813,3.44,4.5,6.6,No,91,Pass
814,4.0,2.4,6.5,No,100,Pass
815,4.0,5.1,7.5,No,92,Pass
816,4.0,3.3,9.0,No,100,Pass
817,3.6,6.4,4.8,No,92,Pass
818,2.29,7.1,5.3,No,59,Pass
819,3.79,3.9,7.4,No,89,Pass
820,3.85,1.0,8.1,No,100,Pass
821,3.51,3.5,4.7,No,91,Pass
822,4.0,2.5,7.5,No,100,Pass
823,3.57,3.6,9.7,No,84,Pass
824,3.05,5.3,10.0,No,72,Pass
825,4.0,6.8,7.7,No,94,Pass
826,4.0,5.3,4.9,No,99,Pass
827,3.87,2.3,8.1,No,98,Pass
828,4.0,8.1,5.7,No,98,Pass
829,2.67,4.6,6.2,No,62,Pass
830,3.89,3.6,8.0,No,100,Pass
831,4.0,1.0,3.3,No,95,Pass
832,3.37,8.6,5.2,Yes,91,Pass
833,3.76,2.4,4.7,No,93,Pass
834,3.02,8.3,5.4,No,65,Pass
835,3.55,5.0,5.7,No,91,Pass
836,4.0,8.3,5.1,No,100,Pass
837,3.67,6.8,4.6,No,100,Pass
838,4.0,7.7,4.2,No,100,Pass
839,3.42,6.9,2.9,No,79,Pass
840,3.59,3.5,8.7,No,91,Pass
841,3.54,4.6,6.1,No,85,Pass
842,3.04,4.1,10.0,No,75,Pass
843,4.0,1.9,6.5,No,92,Pass
844,3.75,5.8,10.0,No,99,Pass
845,4.0,2.9,10.0,No,100,Pass
846,4.0,3.9,7.3,No,90,Pass
847,4.0,4.3,8.2,No,97,Pass
848,3.51,5.3,6.1,No,83,Pass
849,3.21,1.5,7.2,No,83,Pass
850,3.28,4.0,4.9,No,84,Pass
851,2.99,6.1,8.1,No,73,Pass
852,3.06,2.9,7.3,No,89,Pass
853,4.0,5.6,6.2,No,93,Pass
854,4.0,4.1,7.8,No,100,Pass
855,3.82,7.6,5.2,No,86,Pass
856,2.92,7.0,10.0,No,76,Pass
857,3.54,1.2,7.6,No,94,Pass
858,2.45,4.1,8.0,No,59,Pass
859,3.31,4.9,6.7,No,81,Pass
860,3.21,8.1,5.8,No,91,Pass
861,4.0,5.2,7.6,No,99,Pass
862,3.94,8.3,4.0,Yes,97,Pass
863,4.0,4.6,4.9,No,100,Pass
864,4.0,4.1,7.0,No,100,Pass
865,3.38,3.3,5.5,No,87,Pass
866,4.0,1.9,8.5,No,99,Pass
867,3.79,5.7,9.1,No,89,Pass
868,3.8,8.6,5.6,Yes,97,Pass
869,2.9,7.6,7.5,No,72,Pass
870,4.0,4.1,7.6,No,97,Pass
871,2.92,4.4,5.9,No,77,Pass
872,3.49,5.2,9.3,No,83,Pass
873,4.0,2.1,8.2,No,95,Pass
874,3.45,3.4,6.9,No,91,Pass
875,4.0,5.1,6.6,No,100,Pass
876,4.0,4.3,4.0,No,96,Pass
877,4.0,4.6,7.2,No,100,Pass
878,3.93,5.2,5.3,No,100,Pass
879,3.25,7.2,2.5,No,83,Pass
880,2.9,4.6,6.6,No,79,Pass
881,4.0,5.4,6.3,No,96,Pass
882,3.63,6.7,3.4,No,96,Pass
883,3.56,3.9,6.4,No,92,Pass
884,4.0,4.2,7.9,No,90,Pass
885,4.0,4.9,7.2,No,100,Pass
886,4.0,4.6,7.2,No,91,Pass
887,3.78,7.9,7.1,No,95,Pass
888,3.99,7.4,5.9,No,98,Pass
889,3.88,6.3,5.8,No,95,Pass
890,4.0,9.0,6.4,No,99,Pass
891,3.45,5.7,7.5,No,77,Pass
892,3.69,5.7,10.0,No,97,Pass
893,4.0,3.4,5.0,No,100,Pass
894,4.0,6.5,8.0,No,97,Pass
895,3.92,2.9,6.6,No,99,Pass
896,3.57,3.6,6.3,No,85,Pass
897,3.75,4.2,7.1,No,99,Pass
898,2.94,4.6,7.0,No,83,Pass
899,4.0,8.5,4.9,No,100,Pass
900,3.55,8.3,6.1,No,95,Pass
901,3.75,2.8,2.0,No,94,Pass
902,3.95,5.6,6.1,No,100,Pass
903,4.0,1.4,7.6,No,99,Pass
904,4.0,2.7,10.0,No,95,Pass
905,4.0,4.1,6.5,No,97,Pass
906,2.82,5.8,8.7,No,70,Pass
907,3.81,4.2,10.0,No,100,Pass
908,2.93,5.0,5.8,No,78,Pass
909,4.0,6.5,9.3,No,100,Pass
910,3.91,3.7,10.0,No,100,Pass
911,4.0,4.2,9.2,No,90,Pass
912,4.0,6.4,8.8,No,93,Pass
913,2.55,6.8,8.0,No,61,Pass
914,4.0,7.7,6.0,No,94,Pass
915,4.0,5.8,5.8,No,99,Pass
916,2.08,8.3,8.8,Yes,51,Pass
917,2.52,1.0,7.1,No,63,Pass
918,4.0,7.5,5.7,No,93,Pass
919,4.0,5.4,8.3,No,100,Pass
920,2.97,1.6,7.5,No,74,Pass
921,4.0,6.4,8.2,No,94,Pass
922,4.0,7.1,7.300000000000001,No,89,Pass
923,2.61,5.8,7.8,No,67,Pass
924,4.0,3.1,8.3,No,94,Pass
925,3.15,6.4,8.3,No,80,Pass
926,3.6,4.2,9.2,No,91,Pass
927,4.0,5.0,9.6,No,95,Pass
928,3.97,3.0,6.4,No,98,Pass
929,4.0,6.8,9.5,No,100,Pass
930,2.98,6.3,5.5,No,68,Pass
931,3.68,4.6,9.0,No,99,Pass
932,4.0,3.4,2.8,No,96,Pass
933,4.0,5.3,7.6,No,98,Pass
934,3.57,7.1,9.9,No,96,Pass
935,4.0,5.7,9.9,No,100,Pass
936,4.0,1.7,8.5,No,98,Pass
937,4.0,3.9,8.5,No,100,Pass
938,3.48,1.8,8.3,No,82,Pass
939,3.05,10.0,3.7,Yes,77,Pass
940,2.78,5.3,2.9,No,60,Pass
941,4.0,2.4,6.8,No,100,Pass
942,4.0,5.9,7.8,No,95,Pass
943,4.0,5.0,5.7,No,99,Pass
944,2.69,4.6,7.9,No,67,Pass
945,3.56,1.9,8.1,No,90,Pass
946,4.0,1.0,5.3,No,100,Pass
947,2.66,5.1,3.9,No,74,Pass
948,3.88,5.5,7.3,No,89,Pass
949,3.83,4.1,5.8,No,97,Pass
950,3.03,4.3,8.6,No,78,Pass
951,2.46,6.4,6.0,No,64,Pass
952,3.06,1.9,9.7,No,81,Pass
953,4.0,6.0,8.0,No,96,Pass
954,2.35,7.9,1.4,No,67,Pass
955,4.0,3.4,4.8,No,100,Pass
956,3.4,2.2,8.4,No,82,Pass
957,3.21,5.6,5.8,No,77,Pass
958,3.78,1.0,8.6,No,88,Pass
959,3.52,7.1,4.3,No,90,Pass
960,4.0,4.2,4.8,No,100,Pass
961,4.0,4.4,8.1,No,97,Pass
962,3.2,7.2,7.300000000000001,No,79,Pass
963,3.35,5.8,7.2,No,76,Pass
964,3.95,2.3,7.7,No,98,Pass
965,4.0,4.2,6.5,No,100,Pass
966,4.0,2.4,10.0,No,100,Pass
967,3.59,6.5,5.8,No,91,Pass
968,3.65,1.0,5.3,No,99,Pass
969,4.0,8.1,5.6,No,100,Pass
970,4.0,8.1,3.1,No,95,Pass
971,3.51,6.3,7.6,No,86,Pass
972,3.27,6.7,7.6,No,88,Pass
973,3.69,7.4,7.0,No,95,Pass
974,3.17,3.1,9.6,No,89,Pass
975,3.33,2.0,6.4,No,83,Pass
976,4.0,3.3,6.5,No,100,Pass
977,4.0,5.0,10.0,No,100,Pass
978,3.99,4.7,6.6,No,100,Pass
979,2.94,9.9,6.8,Yes,74,Pass
980,4.0,4.7,5.3,No,99,Pass
981,4.0,6.4,7.4,No,100,Pass
982,3.77,6.6,4.3,No,100,Pass
983,3.9,8.1,9.1,Yes,100,Pass
984,3.69,4.7,4.0,No,88,Pass
985,2.34,6.5,8.6,No,58,Pass
986,4.0,5.3,6.7,No,93,Pass
987,4.0,5.0,6.1,No,100,Pass
988,3.71,3.6,8.1,No,97,Pass
989,4.0,5.2,6.6,No,96,Pass
990,3.7,5.9,4.0,No,94,Pass
991,3.36,3.9,10.0,No,85,Pass
992,3.04,4.8,5.1,No,72,Pass
993,3.09,4.3,9.7,No,80,Pass
994,3.89,6.7,7.1,No,100,Pass
995,3.23,5.8,8.3,No,90,Pass
996,3.89,3.9,7.4,No,100,Pass
997,3.2,4.8,8.6,No,89,Pass
998,4.0,2.5,3.0,No,100,Pass
999,4.0,5.6,5.2,No,99,Pass
1000,3.89,8.5,8.5,No,100,Pass
1001,4.0,5.3,6.5,No,98,Pass
1002,3.5,2.8,8.4,No,93,Pass
1003,4.0,4.4,4.6,No,97,Pass
1004,4.0,1.0,7.8,No,100,Pass
1005,3.31,2.4,7.7,No,84,Pass
1006,3.76,2.6,9.7,No,98,Pass
1007,2.89,6.5,10.0,No,75,Pass
1008,2.75,6.8,7.6,No,72,Pass
1009,4.0,4.7,6.0,No,94,Pass
1010,3.46,6.9,6.7,No,88,Pass
1011,3.74,2.9,9.4,No,93,Pass
1012,3.7,7.0,6.7,No,95,Pass
1013,3.2,5.3,8.7,No,73,Pass
1014,4.0,5.7,4.8,No,96,Pass
1015,3.65,8.6,4.3,No,86,Pass
1016,3.89,6.3,8.9,No,97,Pass
1017,4.0,6.3,7.5,No,100,Pass
1018,4.0,4.6,6.7,No,90,Pass
1019,3.83,4.0,10.0,No,100,Pass
1020,2.95,6.3,6.1,No,72,Pass
1021,4.0,3.9,4.7,No,100,Pass
1022,3.79,6.0,8.6,No,89,Pass
1023,3.68,4.1,6.5,No,97,Pass
1024,3.92,3.3,3.1,No,97,Pass
1025,3.48,8.1,3.6,Yes,88,Pass
1026,4.0,7.0,3.7,No,100,Pass
1027,3.56,7.5,6.4,No,92,Pass
1028,3.15,6.6,8.5,No,83,Pass
1029,3.96,5.5,4.3,No,95,Pass
1030,4.0,2.6,9.2,No,100,Pass
1031,4.0,5.9,3.8,No,100,Pass
1032,3.69,7.2,5.9,No,88,Pass
1033,4.0,3.3,7.3,No,100,Pass
1034,3.46,5.4,6.4,No,88,Pass
1035,3.22,6.6,5.4,No,75,Pass
1036,4.0,3.8,6.6,No,97,Pass
1037,3.55,4.4,6.2,No,75,Pass
1038,4.0,3.7,6.7,No,100,Pass
1039,3.34,6.2,4.1,No,85,Pass
1040,3.9,4.0,6.6,No,97,Pass
1041,4.0,2.7,4.9,No,100,Pass
1042,3.5,6.2,6.2,No,92,Pass
1043,4.0,1.0,7.1,No,99,Pass
1044,4.0,5.9,7.8,No,100,Pass
1045,3.94,4.9,8.9,No,95,Pass
1046,3.38,8.3,7.300000000000001,Yes,81,Pass
1047,4.0,10.0,7.4,No,95,Pass
1048,4.0,5.3,10.0,No,90,Pass
1049,3.81,1.0,6.4,No,94,Pass
1050,3.65,3.0,10.0,No,89,Pass
1051,2.75,2.5,4.4,No,70,Pass
1052,4.0,2.4,9.9,No,100,Pass
1053,3.55,2.8,7.7,No,92,Pass
1054,4.0,3.1,7.2,No,100,Pass
1055,3.39,3.2,7.9,No,91,Pass
1056,2.29,8.0,4.4,No,59,Pass
1057,3.02,4.6,6.2,No,70,Pass
1058,4.0,4.0,8.4,No,100,Pass
1059,4.0,5.8,4.4,No,94,Pass
1060,3.51,7.5,4.2,No,93,Pass
1061,3.07,3.9,10.0,No,80,Pass
1062,3.67,4.2,6.9,No,89,Pass
1063,3.88,3.4,5.5,No,98,Pass
1064,4.0,4.0,6.1,No,100,Pass
1065,3.14,6.1,3.5,No,72,Pass
1066,4.0,5.7,5.8,No,100,Pass
1067,4.0,4.4,9.8,No,100,Pass
1068,4.0,4.8,8.5,No,95,Pass
1069,4.0,4.6,5.3,No,100,Pass
1070,3.17,6.9,7.7,No,78,Pass
1071,3.5,1.9,7.3,No,86,Pass
1072,3.95,7.6,6.8,No,98,Pass
1073,2.64,4.1,10.0,No,69,Pass
1074,4.0,4.1,3.8,No,96,Pass
1075,4.0,4.5,9.1,No,100,Pass
1076,4.0,6.3,4.1,No,99,Pass
1077,2.48,8.6,6.0,Yes,53,Pass
1078,3.52,7.8,7.800000000000001,No,88,Pass
1079,2.67,8.0,7.1,No,56,Pass
1080,3.98,6.6,3.1,No,99,Pass
1081,3.58,7.3,4.7,No,98,Pass
1082,4.0,7.2,8.5,No,100,Pass
1083,4.0,6.3,3.7,No,94,Pass
1084,4.0,3.7,8.7,No,100,Pass
1085,3.35,1.6,6.1,No,82,Pass
1086,3.38,1.2,8.5,No,82,Pass
1087,3.34,5.2,4.5,No,82,Pass
1088,3.31,2.1,8.5,No,78,Pass
1089,4.0,1.4,8.2,No,100,Pass
1090,4.0,5.9,9.0,No,100,Pass
1091,4.0,5.4,5.6,No,100,Pass
1092,4.0,5.4,5.5,No,93,Pass
1093,3.02,1.3,4.0,No,67,Pass
1094,3.61,5.8,4.0,No,84,Pass
1095,3.92,4.2,4.9,No,98,Pass
1096,4.0,3.7,6.5,No,100,Pass
1097,4.0,4.2,7.5,No,99,Pass
1098,3.98,5.7,8.8,No,100,Pass
1099,3.5,5.6,6.2,No,82,Pass
1100,2.75,4.9,6.4,No,64,Pass
1101,4.0,2.4,2.3,No,100,Pass
1102,3.51,9.7,5.4,No,95,Pass
1103,4.0,5.0,6.0,No,100,Pass
1104,3.9,4.9,8.3,No,99,Pass
1105,3.97,5.1,4.4,No,100,Pass
1106,4.0,6.8,4.5,No,100,Pass
1107,4.0,5.8,5.8,No,100,Pass
1108,3.73,5.4,5.0,No,92,Pass
1109,3.61,2.1,3.2,No,89,Pass
1110,3.27,4.3,6.7,No,89,Pass
1111,3.63,5.8,3.9,No,95,Pass
1112,2.59,1.5,1.9,No,70,Pass
1113,3.3,5.6,6.0,No,86,Pass
1114,2.3,6.9,6.9,No,54,Pass
1115,4.0,6.5,7.1,No,99,Pass
1116,4.0,1.6,5.7,No,100,Pass
1117,3.51,6.2,8.7,No,85,Pass
1118,4.0,5.8,7.1,No,100,Pass
1119,3.59,4.2,2.1,No,94,Pass
1120,3.27,3.1,7.9,No,80,Pass
1121,2.86,7.6,8.0,No,79,Pass
1122,4.0,4.6,3.8,No,97,Pass
1123,2.95,2.4,6.7,No,71,Pass
1124,3.75,6.8,5.9,No,95,Pass
1125,4.0,3.6,7.5,No,100,Pass
1126,3.51,5.1,5.6,No,83,Pass
1127,3.56,5.9,6.8,No,83,Pass
1128,4.0,3.2,7.3,No,100,Pass
1129,2.36,6.6,8.3,No,60,Pass
1130,2.72,5.9,7.9,No,68,Pass
1131,4.0,5.3,9.6,No,94,Pass
1132,4.0,2.9,5.3,No,91,Pass
1133,3.19,3.2,5.2,No,82,Pass
1134,2.38,5.1,4.8,No,57,Pass
1135,3.08,4.8,7.3,No,75,Pass
1136,2.92,5.3,5.9,No,76,Pass
1137,4.0,6.4,9.7,No,93,Pass
1138,4.0,1.0,10.0,No,93,Pass
1139,3.08,2.1,8.6,No,80,Pass
1140,3.61,1.6,5.9,No,89,Pass
1141,3.91,4.2,6.6,No,96,Pass
1142,3.81,4.6,5.3,No,96,Pass
1143,2.38,5.8,5.9,No,47,Fail
1144,3.07,3.4,9.6,No,74,Pass
1145,4.0,4.6,6.8,No,96,Pass
1146,3.65,2.0,5.3,No,84,Pass
1147,4.0,6.4,10.0,No,100,Pass
1148,4.0,3.7,10.0,No,98,Pass
1149,3.06,2.4,7.6,No,65,Pass
1150,4.0,1.5,9.3,No,100,Pass
1151,3.75,2.7,8.9,No,96,Pass
1152,3.84,3.0,6.1,No,100,Pass
1153,3.49,3.7,6.8,No,90,Pass
1154,4.0,7.5,6.3,No,100,Pass
1155,4.0,5.4,8.7,No,97,Pass
1156,3.65,4.0,4.2,No,89,Pass
1157,3.75,5.5,6.1,No,88,Pass
1158,3.72,6.6,6.4,No,96,Pass
1159,3.74,5.3,7.9,No,94,Pass
1160,4.0,4.2,9.2,No,98,Pass
1161,3.64,4.9,5.6,No,92,Pass
1162,4.0,4.4,10.0,No,98,Pass
1163,3.26,4.8,6.6,No,79,Pass
1164,4.0,4.2,6.1,No,93,Pass
1165,2.73,4.7,9.5,No,67,Pass
1166,2.49,7.9,7.0,No,60,Pass
1167,2.82,4.7,6.2,No,72,Pass
1168,4.0,6.8,6.4,No,98,Pass
1169,3.44,4.8,4.8,No,85,Pass
1170,4.0,6.7,5.8,No,95,Pass
1171,3.15,5.1,9.3,No,70,Pass
1172,3.29,7.7,7.6,No,78,Pass
1173,2.0,7.0,4.4,No,52,Pass
1174,3.9,7.1,7.300000000000001,No,100,Pass
1175,3.82,2.9,8.2,No,100,Pass
1176,4.0,9.2,6.3,Yes,92,Pass
1177,2.9,7.9,4.9,No,75,Pass
1178,3.38,3.7,5.5,No,87,Pass
1179,3.53,5.2,8.6,No,85,Pass
1180,3.65,6.4,5.7,No,82,Pass
1181,2.47,7.0,7.5,No,63,Pass
1182,3.2,4.1,10.0,No,77,Pass
1183,3.1,4.5,8.4,No,77,Pass
1184,3.42,4.5,7.5,No,89,Pass
1185,3.54,3.1,5.6,No,86,Pass
1186,4.0,1.9,6.6,No,100,Pass
1187,4.0,4.8,7.6,No,98,Pass
1188,4.0,2.2,7.3,No,100,Pass
1189,2.54,3.5,8.1,No,59,Pass
1190,4.0,5.6,7.8,No,98,Pass
1191,3.06,3.2,8.6,No,83,Pass
1192,3.63,3.1,8.0,No,85,Pass
1193,3.78,3.4,7.5,No,88,Pass
1194,4.0,3.4,9.0,No,96,Pass
1195,3.11,4.6,7.5,No,78,Pass
1196,3.55,6.0,7.0,No,85,Pass
1197,4.0,4.9,6.1,No,96,Pass
1198,3.19,3.3,9.1,No,89,Pass
1199,2.9,2.9,4.7,No,77,Pass
1200,4.0,4.5,4.5,No,93,Pass
1201,4.0,7.1,7.5,No,94,Pass
1202,3.84,5.3,2.0,No,91,Pass
1203,2.73,4.6,7.9,No,61,Pass
1204,4.0,1.2,5.9,No,95,Pass
1205,4.0,6.9,7.3,No,100,Pass
1206,3.3,6.1,4.9,No,88,Pass
1207,3.35,3.9,6.3,No,86,Pass
1208,3.89,6.1,6.9,No,97,Pass
1209,4.0,8.6,6.4,Yes,95,Pass
1210,3.93,3.9,4.0,No,98,Pass
1211,4.0,7.8,3.9,No,100,Pass
1212,3.04,7.4,2.9,No,73,Pass
1213,3.25,7.1,8.8,No,81,Pass
1214,3.4,4.4,8.8,No,90,Pass
1215,2.53,3.3,10.0,No,65,Pass
1216,3.55,1.0,3.5,No,100,Pass
1217,3.84,5.1,10.0,No,95,Pass
1218,4.0,7.5,4.2,No,100,Pass
1219,3.24,7.2,5.5,No,80,Pass
1220,2.65,6.3,7.2,No,71,Pass
1221,3.06,3.3,8.2,No,78,Pass
1222,3.83,7.5,4.3,No,98,Pass
1223,3.19,6.1,6.9,No,78,Pass
1224,4.0,4.4,3.8,No,100,Pass
1225,4.0,2.6,9.2,No,100,Pass
1226,3.81,1.0,6.9,No,97,Pass
1227,3.24,5.5,7.4,No,79,Pass
1228,3.73,2.0,2.5,No,92,Pass
1229,3.51,4.8,8.2,No,82,Pass
1230,3.6,6.4,6.4,No,88,Pass
1231,3.89,7.4,5.6,No,92,Pass
1232,3.53,7.1,3.4000000000000004,No,87,Pass
1233,4.0,4.5,7.7,No,100,Pass
1234,3.5,1.7,5.8,No,89,Pass
1235,4.0,3.2,6.9,No,96,Pass
1236,3.99,5.3,7.6,No,100,Pass
1237,4.0,4.3,10.0,No,100,Pass
1238,3.75,5.1,7.3,No,96,Pass
1239,3.27,3.8,4.1,No,81,Pass
1240,4.0,1.1,8.0,No,97,Pass
1241,3.45,5.9,7.9,No,79,Pass
1242,3.92,6.4,5.3,No,99,Pass
1243,4.0,6.3,8.4,No,100,Pass
1244,3.89,6.9,6.2,No,100,Pass
1245,3.3,5.2,9.1,No,89,Pass
1246,2.43,6.0,2.7,No,54,Pass
1247,3.28,7.6,6.0,No,75,Pass
1248,3.76,4.9,9.6,No,92,Pass
